"oid","courseDescription","courseNumber","defaultIndicator","linkedCourseNumbers","needApprovalIndicator","requiredIndicator","sequenceNumber","gradeLevel","academicTrackSelectionOid"
"ACR000002uo5hn","Spanish II","SPA202","false","","false","false","140","12","ATS000002uo5hL"
"ACR000002uo5hN","French I","FRE101","false","","false","false","10","12","ATS000002uo5hL"
"ACR000002uo5hp","Spanish III","SPA301","false","","false","false","150","12","ATS000002uo5hL"
"ACR000002uo5hP","French I","FRE102","false","","false","false","20","12","ATS000002uo5hL"
"ACR000002uo5hr","Spanish III","SPA302","false","","false","false","160","12","ATS000002uo5hL"
"ACR000002uo5hR","French II","FRE201","false","","false","false","30","12","ATS000002uo5hL"
"ACR000002uo5ht","Spanish IV","SPA303","false","","false","false","170","12","ATS000002uo5hL"
"ACR000002uo5hT","French II","FRE202","false","","false","false","40","12","ATS000002uo5hL"
"ACR000002uo5hv","Spanish IV","SPA304","false","","false","false","180","12","ATS000002uo5hL"
"ACR000002uo5hV","French III","FRE301","false","","false","false","50","12","ATS000002uo5hL"
"ACR000002uo5hx","Spanish V","SPA401","false","","false","false","190","12","ATS000002uo5hL"
"ACR000002uo5hX","French III","FRE302","false","","false","false","60","12","ATS000002uo5hL"
"ACR000002uo5hz","Spanish V","SPA402","false","","false","false","200","12","ATS000002uo5hL"
"ACR000002uo5hZ","French IV","FRE303","false","","false","false","70","12","ATS000002uo5hL"
"ACR000002uo5jj","General Dance","DAN101","false","","false","false","10","12","ATS000002uo5jh"
"ACR000002uo5jl","General Dance","DAN102","false","","false","false","20","12","ATS000002uo5jh"
"ACR000002uo5jn","Choir","MUS055","false","","false","false","30","12","ATS000002uo5jh"
"ACR000002uo5jp","Choir","MUS056","false","","false","false","40","12","ATS000002uo5jh"
"ACR000002uo5jr","Acting Foundations","THA101","false","","false","false","50","12","ATS000002uo5jh"
"ACR000002uo5jt","Acting Foundations","THA102","false","","false","false","60","12","ATS000002uo5jh"
"ACR000002uo5jz","Great Directors","MPA316","false","","false","false","90","12","ATS000002uo5jh"
"ACR000002uo5k1","Story","MPA101","false","","false","false","100","12","ATS000002uo5jh"
"ACR000002uo5k5","Class Piano","MUS203","false","","false","false","120","12","ATS000002uo5jh"
"ACR000002uo5k7","Class Piano","MUS204","false","","false","false","130","12","ATS000002uo5jh"
"ACR000002xkWYC","Jazz History","MUS209","false","","false","false","140","12","ATS000002uo5jh"
"ACR000002xkWYE","Jazz History","MUS210","false","","false","false","150","12","ATS000002uo5jh"
"ACR000002xkWYG","Music History","MUS316","false","","false","false","160","12","ATS000002uo5jh"
"ACR000002xkWYI","Music History","MUS315","false","","false","false","170","12","ATS000002uo5jh"
"ACR000002uo5a1","International Relations","HIS302","false","","false","false","70","12","ATS000002uo5Zt"
"ACR000002uo5a3","Parties and Elections","HIS315","false","","false","false","80","12","ATS000002uo5Zt"
"ACR000002uo5Zv","Contemporary America","HIS304","false","","false","false","10","12","ATS000002uo5Zt"
"ACR000002uo5Zx","Founding of America","HIS307","false","","false","false","20","12","ATS000002uo5Zt"
"ACR000002uo5Zz","Rise of Modern America","HIS305","false","","false","false","30","12","ATS000002uo5Zt"
"ACR000002xkWT8","EL Placement Needed","EL099","false","","false","false","30","12","ATS000002xkWT6"
"ACR000002xkWTA","Elements of Fiction","CRW301","false","","false","false","40","12","ATS000002xkWT6"
"ACR000002xkWTC","Elements of Poetry","CRW303","false","","false","false","50","12","ATS000002xkWT6"
"ACR000002xkWTE","Introduction to Screenwriting","CRW305","false","","false","false","60","12","ATS000002xkWT6"
"ACR000002xkWTG","The Writing of Non-Fiction","CRW307","false","","false","false","90","12","ATS000002xkWT6"
"ACR000002xkWTI","Literature of the American South","ENG315","false","","false","false","70","12","ATS000002xkWT6"
"ACR000002xkWTK","Classical Mythology","ENG306","false","","false","false","10","12","ATS000002xkWT6"
"ACR000002xkWTM","Middle Eastern Literature","ENG327","false","","false","false","80","12","ATS000002xkWT6"
"ACR000002xkWTO","Culture of the American West","ENG335","false","","false","false","20","12","ATS000002xkWT6"
"ACR000002xkWTs","EL Placement Needed","EL099","false","","false","false","20","12","ATS000002xkWTq"
"ACR000002xkWTu","Elements of Poetry","CRW304","false","","false","false","30","12","ATS000002xkWTq"
"ACR000002xkWTw","Elements of Fiction","CRW302","false","","false","false","40","12","ATS000002xkWTq"
"ACR000002xkWTy","Introduction to Screenwriting","CRW306","false","","false","false","60","12","ATS000002xkWTq"
"ACR000002xkWU0","Postcolonial Literature","ENG316","false","","false","false","70","12","ATS000002xkWTq"
"ACR000002xkWU2","Humanities, Social Justice & the Arts","HUM300","false","","false","false","50","12","ATS000002xkWTq"
"ACR000002xkWU4","Comic Tradition in American Literature","ENG305","false","","false","false","10","12","ATS000002xkWTq"
"ACR000002xkWU6","Shakespeare","ENG311","false","","false","false","80","12","ATS000002xkWTq"
"ACR000002xkWVa","Geometry","MTH103","false","","false","false","30","12","ATS000002xkWVW"
"ACR000002xkWVc","Algebra II","MTH201","false","","false","false","50","12","ATS000002xkWVW"
"ACR000002xkWVe","AP Calculus AB","MTH401","false","","false","false","90","12","ATS000002xkWVW"
"ACR000002xkWVg","AP Statistics","MTH405","false","","false","false","110","12","ATS000002xkWVW"
"ACR000002xkWVi","Precalculus","MTH301","false","","false","false","83","12","ATS000002xkWVW"
"ACR000002xkWVk","Advanced Math","MTH303","false","","false","false","70","12","ATS000002xkWVW"
"ACR000002xkWVm","Geometry","MTH104","false","","false","false","40","12","ATS000002xkWVW"
"ACR000002xkWVo","Algebra II","MTH202","false","","false","false","60","12","ATS000002xkWVW"
"ACR000002xkWVq","Precalculus","MTH302","false","","false","false","85","12","ATS000002xkWVW"
"ACR000002xkWVs","Advanced Math","MTH304","false","","false","false","80","12","ATS000002xkWVW"
"ACR000002xkWVu","AP Calculus AB","MTH402","false","","false","false","100","12","ATS000002xkWVW"
"ACR000002xkWVw","AP Statistics","MTH406","false","","false","false","200","12","ATS000002xkWVW"
"ACR000002xkWVy","Algebra I","MTH102","false","","false","false","20","12","ATS000002xkWVW"
"ACR000002xkWVY","Algebra I","MTH101","false","","false","false","10","12","ATS000002xkWVW"
"ACR000002xkWW0","Computer Science Discoveries","MTH409","false","","false","false","210","12","ATS000002xkWVW"
"ACR000002xkWW2","Computer Science Discoveries","MTH410","false","","false","false","220","12","ATS000002xkWVW"
"ACR000002xkWX8","Astronomy","SCI405","false","","false","false","130","12","ATS000002xkWX6"
"ACR000002xkWXA","Chemistry","SCI201","false","","false","false","30","12","ATS000002xkWX6"
"ACR000002xkWXC","Chemistry","SCI202","false","","false","false","40","12","ATS000002xkWX6"
"ACR000002xkWXE","Physics","SCI301","false","","false","false","50","12","ATS000002xkWX6"
"ACR000002xkWXG","Physics","SCI302","false","","false","false","60","12","ATS000002xkWX6"
"ACR000002xkWXI","Ecology","SCI303","false","","false","false","70","12","ATS000002xkWX6"
"ACR000002xkWXK","Ecology","SCI304","false","","false","false","80","12","ATS000002xkWX6"
"ACR000002xkWXM","Advanced Chemistry: Atoms","SCI401","false","","false","false","110","12","ATS000002xkWX6"
"ACR000002xkWXO","Advanced Chemistry: Reactions","SCI402","false","","false","false","120","12","ATS000002xkWX6"
"ACR000002xkWXQ","Forensics","SCI408","false","","false","false","140","12","ATS000002xkWX6"
"ACR000002xkWXW","Agricultural Science: Spring Seedlings","SCI310","false","","false","false","170","12","ATS000002xkWX6"
"ACR000002xkWXY","Agricultural Science: Fall Harvest","SCI309","false","","false","false","180","12","ATS000002xkWX6"
"ACR000002uo5aR","Republic on Trial","HIS308","false","","false","false","30","11","ATS000002uo5aP"
"ACR000002uo5aT","Century of Conflict: A Social and Cultural History","HIS318","false","","false","false","60","11","ATS000002uo5aP"
"ACR000002uo5aV","Economics","HIS321","false","","false","false","70","11","ATS000002uo5aP"
"ACR000002uo5aX","History, Research and Film","HIS313","false","","false","false","90","11","ATS000002uo5aP"
"ACR000002uo5aZ","History of Hatred","HIS316","false","","false","false","100","11","ATS000002uo5aP"
"ACR000002uo5gh","French IV","FRE303","false","","false","false","70","11","ATS000002uo5gf"
"ACR000002uo5gj","French IV","FRE305","false","","false","false","80","11","ATS000002uo5gf"
"ACR000002uo5gl","French V","FRE401","false","","false","false","90","11","ATS000002uo5gf"
"ACR000002uo5gn","French V","FRE402","false","","false","false","100","11","ATS000002uo5gf"
"ACR000002uo5gp","Spanish I","SPA101","false","","false","false","110","11","ATS000002uo5gf"
"ACR000002uo5gr","Spanish I","SPA102","false","","false","false","120","11","ATS000002uo5gf"
"ACR000002uo5gt","Spanish II","SPA201","false","","false","false","130","11","ATS000002uo5gf"
"ACR000002uo5gv","French I","FRE101","false","","false","false","10","11","ATS000002uo5gf"
"ACR000002uo5gx","Spanish II","SPA202","false","","false","false","140","11","ATS000002uo5gf"
"ACR000002uo5gz","French I","FRE102","false","","false","false","20","11","ATS000002uo5gf"
"ACR000002uo5h1","Spanish III","SPA301","false","","false","false","150","11","ATS000002uo5gf"
"ACR000002uo5h3","French II","FRE201","false","","false","false","30","11","ATS000002uo5gf"
"ACR000002uo5h5","Spanish III","SPA302","false","","false","false","160","11","ATS000002uo5gf"
"ACR000002uo5h7","French II","FRE202","false","","false","false","40","11","ATS000002uo5gf"
"ACR000002uo5h9","Spanish IV","SPA303","false","","false","false","170","11","ATS000002uo5gf"
"ACR000002uo5hB","French III","FRE301","false","","false","false","50","11","ATS000002uo5gf"
"ACR000002uo5hD","Spanish IV","SPA304","false","","false","false","180","11","ATS000002uo5gf"
"ACR000002uo5hF","French III","FRE302","false","","false","false","60","11","ATS000002uo5gf"
"ACR000002uo5hH","Spanish V","SPA401","false","","false","false","190","11","ATS000002uo5gf"
"ACR000002uo5hJ","Spanish V","SPA402","false","","false","false","200","11","ATS000002uo5gf"
"ACR000002uo5jd","Class Piano","MUS203","false","","false","false","120","11","ATS000002uo5jF"
"ACR000002uo5jf","Class Piano","MUS204","false","","false","false","130","11","ATS000002uo5jF"
"ACR000002uo5jH","General Dance","DAN101","false","","false","false","10","11","ATS000002uo5jF"
"ACR000002uo5jJ","General Dance","DAN102","false","","false","false","20","11","ATS000002uo5jF"
"ACR000002uo5jL","Choir","MUS055","false","","false","false","30","11","ATS000002uo5jF"
"ACR000002uo5jN","Choir","MUS056","false","","false","false","40","11","ATS000002uo5jF"
"ACR000002uo5jP","Acting Foundations","THA101","false","","false","false","50","11","ATS000002uo5jF"
"ACR000002uo5jR","Acting Foundations","THA102","false","","false","false","60","11","ATS000002uo5jF"
"ACR000002uo5jX","Great Directors","MPA316","false","","false","false","90","11","ATS000002uo5jF"
"ACR000002uo5jZ","Story","MPA101","false","","false","false","100","11","ATS000002uo5jF"
"ACR000002xkWYb","Elements of Fiction","CRW301","false","","false","false","180","11","ATS000002uo5jF"
"ACR000002xkWYd","Elements of Fiction","CRW302","false","","false","false","190","11","ATS000002uo5jF"
"ACR000002xkWYf","Elements of Poetry","CRW303","false","","false","false","200","11","ATS000002uo5jF"
"ACR000002xkWYh","Elements of Poetry","CRW304","false","","false","false","210","11","ATS000002uo5jF"
"ACR000002xkWYj","The Writing of Non-Fiction","CRW307","false","","false","false","220","11","ATS000002uo5jF"
"ACR000002xkWYl","Introduction to Screenwriting","CRW305","false","","false","false","230","11","ATS000002uo5jF"
"ACR000002xkWYn","Introduction to Screenwriting","CRW306","false","","false","false","240","11","ATS000002uo5jF"
"ACR000002xkWYT","Jazz History","MUS209","false","","false","false","140","11","ATS000002uo5jF"
"ACR000002xkWYV","Jazz History","MUS210","false","","false","false","150","11","ATS000002uo5jF"
"ACR000002xkWYX","Music History","MUS316","false","","false","false","160","11","ATS000002uo5jF"
"ACR000002xkWYZ","Music History","MUS315","false","","false","false","170","11","ATS000002uo5jF"
"ACR000002uo5Vn","Visual Arts Forum","VA051","false","","false","true","10","11","ATS000002uo5Vl"
"ACR000002uo5Vp","Visual Arts Forum","VA052","false","","false","true","20","11","ATS000002uo5Vl"
"ACR000002uo5Vr","Art History: 20th Century","VA203","false","","false","false","40","11","ATS000002uo5Vl"
"ACR000002uo5Vv","Aesthetics of Health","VA410","false","","false","false","60","11","ATS000002uo5Vl"
"ACR000002uo5Vx","Aesthetics of Health","VA411","false","","false","false","70","11","ATS000002uo5Vl"
"ACR000002uo5Vz","The Art of Ecology","VA412","false","","false","false","80","11","ATS000002uo5Vl"
"ACR000002uo5W1","The Art of Ecology","VA413","false","","false","false","90","11","ATS000002uo5Vl"
"ACR000002uo5W3","Art History: Renaissance","VA204","false","","false","false","50","11","ATS000002uo5Vl"
"ACR000002uo5WE","Portfolio Development","VA402","false","","false","true","30","11","ATS000002uo5Vl"
"ACR000002uo5Zj","Founding of America","HIS307","false","","false","false","40","11","ATS000002uo5Zh"
"ACR000002uo5Zl","Rise of Modern America","HIS305","false","","false","false","50","11","ATS000002uo5Zh"
"ACR000002uo5Zn","Contemporary America","HIS304","false","","false","false","20","11","ATS000002uo5Zh"
"ACR000002uo5Zp","International Relations","HIS302","false","","false","false","80","11","ATS000002uo5Zh"
"ACR000002uo5Zr","Parties and Elections","HIS315","false","","false","false","90","11","ATS000002uo5Zh"
"ACR000002xkWT2","EL Placement Needed","EL099","false","","false","false","20","11","ATS000002xkWT0"
"ACR000002xkWT4","English III","ENG333","false","","false","false","10","11","ATS000002xkWT0"
"ACR000002xkWTm","EL Placement Needed","EL099","false","","false","false","20","11","ATS000002xkWTk"
"ACR000002xkWTo","English III","ENG334","false","","false","false","10","11","ATS000002xkWTk"
"ACR000002xkWV0","AP Calculus AB","MTH401","false","","false","false","90","11","ATS000002xkWUy"
"ACR000002xkWV2","AP Statistics","MTH405","false","","false","false","110","11","ATS000002xkWUy"
"ACR000002xkWV4","Precalculus","MTH301","false","","false","false","83","11","ATS000002xkWUy"
"ACR000002xkWV6","Advanced Math","MTH303","false","","false","false","70","11","ATS000002xkWUy"
"ACR000002xkWV8","Geometry","MTH104","false","","false","false","40","11","ATS000002xkWUy"
"ACR000002xkWVA","Algebra II","MTH202","false","","false","false","60","11","ATS000002xkWUy"
"ACR000002xkWVC","Precalculus","MTH302","false","","false","false","85","11","ATS000002xkWUy"
"ACR000002xkWVE","Advanced Math","MTH304","false","","false","false","80","11","ATS000002xkWUy"
"ACR000002xkWVG","AP Calculus AB","MTH402","false","","false","false","100","11","ATS000002xkWUy"
"ACR000002xkWVI","AP Statistics","MTH406","false","","false","false","200","11","ATS000002xkWUy"
"ACR000002xkWVK","Algebra I","MTH101","false","","false","false","10","11","ATS000002xkWUy"
"ACR000002xkWVM","Algebra I","MTH102","false","","false","false","20","11","ATS000002xkWUy"
"ACR000002xkWVO","Geometry","MTH103","false","","false","false","30","11","ATS000002xkWUy"
"ACR000002xkWVQ","Algebra II","MTH201","false","","false","false","50","11","ATS000002xkWUy"
"ACR000002xkWVS","Computer Science Discoveries","MTH409","false","","false","false","210","11","ATS000002xkWUy"
"ACR000002xkWVU","Computer Science Discoveries","MTH410","false","","false","false","220","11","ATS000002xkWUy"
"ACR000002xkWWe","Astronomy","SCI405","false","","false","false","130","11","ATS000002xkWWc"
"ACR000002xkWWg","Chemistry","SCI201","false","","false","false","30","11","ATS000002xkWWc"
"ACR000002xkWWi","Physics","SCI301","false","","false","false","50","11","ATS000002xkWWc"
